iter	MultiClass	F1:class=0	F1:class=1	F1:class=2	F1:class=3	F1:class=4	F1:class=5
1399	1.14499743	0.5241601029	0.6289306007	0.5467753299	0.4175399748	0.3852525253	0.176621892
1400	1.144837728	0.5244341564	0.6290642518	0.5468165507	0.4171472709	0.3853961521	0.1777142857
1401	1.144791388	0.5245290298	0.6291644382	0.5469545442	0.4169627684	0.3852136148	0.1761509866
1402	1.144700002	0.5244953067	0.6293516889	0.5470863114	0.4174992275	0.3858231938	0.1771428571
1403	1.144697416	0.5245121677	0.629339866	0.5470949322	0.4174992275	0.3858231938	0.1771428571
1404	1.144625023	0.5244067143	0.6293852272	0.5472884888	0.4174584782	0.3857806504	0.1776635247
1405	1.144595191	0.5244647335	0.6295040674	0.5472989047	0.4173639898	0.385575029	0.1781838949
1406	1.144575302	0.5244141567	0.6294631689	0.5472798729	0.4174154844	0.3854934842	0.1781838949
1407	1.144569833	0.5244310145	0.6294858523	0.5472642497	0.4173747361	0.3854934842	0.1781838949
1408	1.144568839	0.5244310145	0.629480422	0.5472504258	0.4173747361	0.3854934842	0.1781838949
1409	1.144540995	0.5242918234	0.6294453022	0.5471883059	0.4174132427	0.3854277197	0.1792237443
1410	1.144521107	0.5244035753	0.629434444	0.5471676565	0.4175139643	0.3853266636	0.178703968
1411	1.144374531	0.5245522076	0.6293772641	0.5470827267	0.4175399748	0.3858355223	0.179743224
1412	1.144373437	0.5245522076	0.6293890858	0.547087933	0.4175399748	0.3858355223	0.179743224
1413	1.144317352	0.5247894026	0.629406336	0.5470119636	0.4176384277	0.3859135004	0.1803138374
1414	1.144134082	0.5251622855	0.6296194058	0.5471559808	0.4177752618	0.386041109	0.179743224
1415	1.144109023	0.5253518411	0.6295948033	0.5471265243	0.4177560473	0.3862236138	0.1802624073
1416	1.144104249	0.5253518411	0.6296702064	0.5471593938	0.4177475808	0.3863051053	0.1802624073
1417	1.144091322	0.5254667566	0.6297155773	0.5471351465	0.4176101276	0.3862821355	0.1802624073
1418	1.144084759	0.5254836429	0.6297165335	0.5471698113	0.4176615891	0.3861616162	0.1802624073
1419	1.144051048	0.5255343082	0.6297264422	0.5471610109	0.4175286913	0.3861226139	0.179743224
1420	1.144034442	0.5255174187	0.6297373075	0.5472475798	0.4176423664	0.3863865886	0.1807812946
1421	1.143888661	0.5254226393	0.6296884165	0.5471457405	0.417818266	0.386133118	0.1802624073
1422	1.143794291	0.5255582329	0.6297753391	0.5472856558	0.4174884775	0.3864393099	0.1822842495
1423	1.143737212	0.5253992224	0.6297986901	0.5473113163	0.4177221707	0.386133118	0.1828538878
1424	1.143735223	0.5253992224	0.6297932558	0.5473165253	0.4177221707	0.386133118	0.1828538878
1425	1.143681226	0.5255380662	0.629826817	0.5473738316	0.4177736587	0.3864198154	0.1833712984
1426	1.143621065	0.525734113	0.6300147563	0.5475553694	0.4181724582	0.3864978051	0.1834235261
1427	1.14353286	0.5255211847	0.6299230265	0.547527938	0.4180502999	0.3869503832	0.1830102623
1428	1.143319559	0.5257546564	0.6301537718	0.5478729482	0.4186453322	0.3872269586	0.1819737593
1429	1.143279086	0.5259337765	0.6300802485	0.5478726949	0.4185795162	0.3871260657	0.1819218705
1430	1.143228371	0.5260115607	0.6300055233	0.5478325433	0.4185148973	0.3871423525	0.1813515825
1431	1.14316274	0.525744387	0.6299601291	0.5477978621	0.4184335117	0.387204198	0.1823881448
1432	1.143154785	0.5260115607	0.630077407	0.5478951277	0.4185364347	0.3872855701	0.1823881448
1433	1.143035555	0.5259440021	0.6300426369	0.5478069633	0.418769777	0.387496849	0.1819218705
1434	1.142998463	0.5260555466	0.6300762133	0.547874518	0.4186644717	0.3871943534	0.1814033086
1435	1.142976586	0.5260893299	0.6301525927	0.5479765044	0.4183282307	0.3872919818	0.1823881448
1436	1.142841147	0.5265016533	0.6302117046	0.5480774724	0.4189755859	0.3879423329	0.1839931643
1437	1.14278725	0.5267111853	0.6302353479	0.5481017359	0.4193141769	0.3878806211	0.1839931643
1438	1.142727983	0.5267753949	0.630228022	0.5482055628	0.41921959	0.3883035039	0.1839931643
1439	1.14271426	0.5266638842	0.6302462263	0.5482682107	0.4194095865	0.3883622428	0.1850270424
1440	1.142671202	0.526454347	0.6301790723	0.5482666667	0.4196070363	0.3884659979	0.1845102506
1441	1.142554756	0.5261602698	0.6300939627	0.5481511116	0.419653417	0.3886480492	0.1834757835
1442	1.142517168	0.526143371	0.6300377046	0.548164657	0.4194444444	0.3885051676	0.1834757835
1443	1.142483457	0.5261738069	0.6301166563	0.5481855415	0.4193199938	0.3885080645	0.1834757835
1444	1.142335389	0.5263834024	0.6301554288	0.5483118244	0.4194477297	0.3885109599	0.1845102506
1445	1.142108862	0.5265321855	0.6305081236	0.5485164547	0.4196286199	0.3889756638	0.1844577284
1446	1.14207714	0.5265152732	0.6304844903	0.5485926561	0.4196965801	0.3887488658	0.1854907539
1447	1.142054368	0.5267315288	0.6305025069	0.5486356493	0.4196070363	0.3890120968	0.1854907539
1448	1.14195085	0.5265726855	0.6304869418	0.5485609798	0.4196991128	0.3894598952	0.1849743882
1449	1.141853298	0.5263090267	0.6306760325	0.5487256657	0.4199994856	0.3899466103	0.1844577284
1450	1.141843553	0.5263428425	0.6306125971	0.5487850182	0.4200102881	0.3899466103	0.1844577284
1451	1.141804472	0.5261805332	0.6305880323	0.5488593609	0.4199125289	0.3900719932	0.1844577284
1452	1.141640892	0.526352979	0.6304687433	0.5488254283	0.4203323558	0.3905706946	0.1849743882
1453	1.141556267	0.526505057	0.6304606728	0.5487499405	0.4203674163	0.3905140728	0.1854907539
1454	1.141545826	0.5265354609	0.6304961295	0.5487622513	0.4204188751	0.3905951062	0.1854907539
1455	1.141507839	0.5265827661	0.6305415318	0.5488108051	0.4204162486	0.3905534015	0.1860068259
1456	1.141481885	0.5266604603	0.6305741829	0.5488403105	0.4206410454	0.3906147727	0.1860068259
1457	1.141460505	0.526741573	0.630567972	0.5489844911	0.420760249	0.3903888777	0.1849743882
1458	1.141376676	0.5268057785	0.6305598937	0.5489243316	0.420914562	0.3907131346	0.1844577284
1459	1.141280019	0.5266773676	0.6305914438	0.5491473754	0.4214451016	0.3908971906	0.1854907539
1460	1.14125685	0.5267246637	0.6305015706	0.5490577183	0.4214531804	0.3909365559	0.1865226045
1461	1.141172822	0.5268192469	0.6305570896	0.5490237185	0.4217263894	0.3910175721	0.1850270424
1462	1.141049515	0.526957638	0.6306006213	0.5490689386	0.421472093	0.3911205074	0.1881216255
1463	1.140970658	0.5275353017	0.6306559768	0.5489975606	0.4212772522	0.3907768212	0.1875
1464	1.140969067	0.5275353017	0.6306559768	0.5489975606	0.4212772522	0.3907768212	0.1875
1465	1.140965686	0.5275825551	0.6306304751	0.5489833641	0.4212096276	0.3910220925	0.187091271
1466	1.140854709	0.5277751035	0.6308994727	0.5491881384	0.4210228588	0.3908161724	0.1875
1467	1.14082607	0.5277278562	0.6309239201	0.5492273394	0.4211906905	0.3909782007	0.1874467481
1468	1.140769886	0.5276431895	0.6309220691	0.549371189	0.4212746258	0.3912014899	0.1884757309
1469	1.140586715	0.5275691636	0.6309702587	0.5495636267	0.4214884534	0.3913634305	0.1880147685
1470	1.140585422	0.5275691636	0.6309702587	0.5495636267	0.4214884534	0.3913634305	0.1880147685
1471	1.140578163	0.5275388368	0.6310129969	0.5495516956	0.4214478591	0.3913634305	0.1880147685
1472	1.140459231	0.5273024943	0.6309665614	0.5495946113	0.421842863	0.3914662373	0.1875
1473	1.140407423	0.527207936	0.6309556691	0.5495064598	0.4218886547	0.3912999698	0.1910972498
1474	1.140285408	0.5273159145	0.6309130296	0.5494404941	0.4217124361	0.3917463513	0.1889897843
1475	1.140283917	0.5273159145	0.6309130296	0.5494300202	0.421734104	0.3917463513	0.1889897843
1476	1.140246726	0.5276298055	0.6309293655	0.5494266678	0.4218665708	0.3918055066	0.1890434289
1477	1.14019969	0.527667223	0.6310485263	0.5494484541	0.4219749724	0.3919319954	0.1869849389
1478	1.140197602	0.527667223	0.6310357919	0.5494622836	0.4221046141	0.3918293419	0.1869318182
1479	1.140155836	0.5277278562	0.6311565248	0.5494985318	0.4224534361	0.3925985519	0.186469585
1480	1.140152654	0.5278089797	0.6312428262	0.5494951806	0.4224722565	0.3925788124	0.186469585
1481	1.140103232	0.5275790149	0.6311837608	0.5494918292	0.4222775965	0.3923776962	0.1874467481
1482	1.139917675	0.5282038118	0.6311846795	0.5496028908	0.4229079417	0.3924190629	0.1884757309
1483	1.139865866	0.5277447928	0.6311638102	0.5495370944	0.4227725825	0.39231852	0.1879613856
1484	1.139709644	0.5281941012	0.6313963424	0.5497263383	0.4232073146	0.3922810191	0.1874467481
1485	1.139688463	0.5280354334	0.6312709319	0.5496806178	0.4231450805	0.3922810191	0.1874467481
1486	1.13960533	0.5279917822	0.6313918064	0.549717304	0.4230828497	0.3920168912	0.1875
1487	1.139524981	0.527748355	0.6313826711	0.5498288993	0.4233396682	0.3921568627	0.1884757309
1488	1.139335943	0.5282207605	0.6314771481	0.5501572477	0.4237336003	0.3923127232	0.1884222474
1489	1.139284333	0.528362423	0.6315280464	0.5501901249	0.4239934265	0.3929577465	0.1895035461
1490	1.139228646	0.5284132841	0.6314262524	0.5502406481	0.424033894	0.393018811	0.1895035461
1491	1.13919772	0.5283527486	0.6314108099	0.5501505852	0.424117919	0.3930600955	0.1889897843
1492	1.139101958	0.528284935	0.6314798826	0.5500881582	0.4238019415	0.392616437	0.1900170164
1493	1.139072723	0.5285755543	0.6315235127	0.5500347894	0.4236369706	0.3928158173	0.1904222159
1494	1.139033244	0.5285053929	0.6315934872	0.5500505176	0.4238876479	0.3930170549	0.1909348442
1495	1.139011964	0.5283297486	0.6315553215	0.550088644	0.4238206518	0.392937981	0.1910430839
1496	1.138910932	0.5284944166	0.6315425987	0.5502016071	0.4237662404	0.3927744792	0.1904761905
1497	1.138899894	0.5285622593	0.6315734954	0.5501844561	0.4236556931	0.3928966697	0.1909889487
1498	1.138883486	0.5286227699	0.6315316949	0.5501277504	0.423741432	0.392937981	0.1899631415
1499	1.138851466	0.5285622593	0.6316998006	0.5502869454	0.4237662404	0.3932002213	0.1894498015
